Date,Open,High,Low,Close,Volume,Ticker
2023-07-13,123.95,124.24,119.88,120.35,44297900.0,GOOGL
2023-07-14,124.82,126.18,122.9,124.21,33266800.0,GOOGL
2023-07-17,124.06,126.5,123.61,125.34,25716200.0,GOOGL
2023-07-18,123.17,124.09,122.37,124.01,26226400.0,GOOGL
2023-07-19,121.45,124.58,121.22,124.01,37224000.0,GOOGL
2023-07-20,118.63,123.5,117.66,120.84,37906800.0,GOOGL
2023-07-21,119.45,120.41,118.17,120.05,72937900.0,GOOGL
2023-07-24,120.95,122.41,120.4,121.08,29686100.0,GOOGL
2023-07-25,121.63,122.56,120.44,120.78,52509600.0,GOOGL
2023-07-26,128.65,130.36,127.71,129.45,61682100.0,GOOGL
2023-07-27,128.78,132.61,128.18,131.04,44952100.0,GOOGL
2023-07-28,131.95,133.1,129.95,130.16,36591200.0,GOOGL
2023-07-31,132.09,132.89,131.15,132.1,28055500.0,GOOGL
2023-08-01,130.92,132.0,130.06,130.16,23166800.0,GOOGL
2023-08-02,127.77,129.47,126.95,128.83,26273300.0,GOOGL
2023-08-03,127.84,128.77,126.81,127.36,20089500.0,GOOGL
2023-08-04,127.5,130.88,127.3,128.66,26130000.0,GOOGL
2023-08-07,130.9,130.98,128.41,128.55,22746300.0,GOOGL
2023-08-08,130.77,130.88,128.92,130.0,23535200.0,GOOGL
2023-08-09,129.04,131.41,128.39,131.03,24912900.0,GOOGL
2023-08-10,129.07,131.42,128.83,130.7,20857800.0,GOOGL
2023-08-11,128.94,129.31,127.56,128.05,19569200.0,GOOGL
2023-08-14,130.71,130.74,128.35,128.77,24695600.0,GOOGL
2023-08-15,129.16,130.79,128.66,130.48,19770700.0,GOOGL
2023-08-16,128.09,129.66,127.26,128.09,25216100.0,GOOGL
2023-08-17,129.3,131.36,128.67,129.18,33446300.0,GOOGL
2023-08-18,126.85,128.64,125.78,127.9,30491300.0,GOOGL
2023-08-21,127.76,128.12,125.96,126.57,25248700.0,GOOGL
2023-08-22,128.47,129.66,127.71,127.9,22067500.0,GOOGL
2023-08-23,131.74,132.78,129.25,129.56,27819700.0,GOOGL
2023-08-24,129.16,133.61,128.95,133.31,28500700.0,GOOGL
2023-08-25,129.26,130.14,126.64,128.92,26762900.0,GOOGL
2023-08-28,130.39,131.91,129.52,130.69,20543300.0,GOOGL
2023-08-29,133.93,135.92,131.61,131.61,43075600.0,GOOGL
2023-08-30,135.23,135.63,133.43,134.14,28315800.0,GOOGL
2023-08-31,135.52,137.34,135.14,135.36,30053800.0,GOOGL
2023-09-01,135.01,136.81,134.21,136.81,21524600.0,GOOGL
2023-09-05,135.12,135.77,133.94,134.8,19403100.0,GOOGL
2023-09-06,133.82,135.88,133.03,135.37,18684500.0,GOOGL
2023-09-07,134.62,134.93,132.32,132.95,18844300.0,GOOGL
2023-09-08,135.73,136.01,134.21,134.27,23558300.0,GOOGL
2023-09-11,136.27,136.83,135.14,135.89,20763400.0,GOOGL
2023-09-12,134.7,136.22,134.55,135.61,18405500.0,GOOGL
2023-09-13,136.06,136.25,133.51,134.45,20749500.0,GOOGL
2023-09-14,137.44,138.04,135.59,136.95,24751000.0,GOOGL
2023-09-15,136.75,137.86,135.83,137.32,38908400.0,GOOGL
2023-09-18,137.55,138.5,135.96,135.96,21861300.0,GOOGL
2023-09-19,137.38,137.75,135.97,136.77,20353700.0,GOOGL
2023-09-20,133.1,137.42,132.98,137.42,29927500.0,GOOGL
2023-09-21,129.82,131.6,129.45,130.81,31488700.0,GOOGL
2023-09-22,129.63,131.4,128.98,130.14,26397300.0,GOOGL
2023-09-25,130.49,130.55,128.35,129.21,20094600.0,GOOGL
2023-09-26,127.96,129.74,126.61,129.15,25718700.0,GOOGL
2023-09-27,129.92,130.28,127.96,127.96,22746500.0,GOOGL
2023-09-28,131.68,132.67,129.17,129.22,22513100.0,GOOGL
2023-09-29,130.24,133.41,129.74,132.65,30848100.0,GOOGL
2023-10-02,133.53,133.78,130.55,130.59,22288000.0,GOOGL
2023-10-03,131.8,133.62,131.21,133.3,22989400.0,GOOGL
2023-10-04,134.6,134.92,131.9,132.16,26752300.0,GOOGL
2023-10-05,134.43,134.85,132.82,134.43,19832600.0,GOOGL
2023-10-06,136.93,137.5,133.37,133.37,27583200.0,GOOGL
2023-10-09,137.76,138.28,134.96,136.29,19278100.0,GOOGL
2023-10-10,137.4,139.06,136.68,137.84,27786600.0,GOOGL
2023-10-11,139.88,140.44,137.92,137.92,25884300.0,GOOGL
2023-10-12,138.31,140.55,137.6,140.38,24765500.0,GOOGL
2023-10-13,136.71,139.33,135.97,138.72,23420500.0,GOOGL
2023-10-16,138.44,138.97,137.33,137.51,28501900.0,GOOGL
2023-10-17,139.06,139.23,136.53,137.97,23515800.0,GOOGL
2023-10-18,137.3,140.05,136.73,138.79,23375000.0,GOOGL
2023-10-19,137.09,139.0,136.73,137.84,26066000.0,GOOGL
2023-10-20,134.95,137.21,134.44,136.68,26315200.0,GOOGL
2023-10-23,135.85,137.0,133.31,134.4,26317900.0,GOOGL
2023-10-24,138.15,138.7,136.77,137.17,44814300.0,GOOGL
2023-10-25,125.01,127.7,124.47,127.55,84366200.0,GOOGL
2023-10-26,121.7,123.74,120.69,122.68,57061100.0,GOOGL
2023-10-27,121.59,122.72,119.64,122.3,44566500.0,GOOGL
2023-10-30,123.87,124.8,122.17,122.62,28940100.0,GOOGL
2023-10-31,123.49,124.77,122.11,124.46,26292300.0,GOOGL
2023-11-01,125.85,125.89,123.13,123.48,30082400.0,GOOGL
2023-11-02,126.88,128.37,126.33,127.81,27124600.0,GOOGL
2023-11-03,128.49,128.91,127.25,127.41,26380100.0,GOOGL
2023-11-06,129.63,129.72,128.06,128.44,19052700.0,GOOGL
2023-11-07,130.35,131.28,129.26,130.09,29757300.0,GOOGL
2023-11-08,131.21,131.58,130.16,130.35,26425800.0,GOOGL
2023-11-09,129.62,131.92,129.45,131.33,23747800.0,GOOGL
2023-11-10,131.96,132.17,128.79,129.48,26913300.0,GOOGL
2023-11-13,131.46,131.96,130.63,131.15,18324800.0,GOOGL
2023-11-14,132.98,135.05,132.69,133.55,32395200.0,GOOGL
2023-11-15,133.98,134.39,132.93,134.23,23861500.0,GOOGL
2023-11-16,136.28,136.57,133.68,134.55,28013200.0,GOOGL
2023-11-17,134.67,135.41,133.01,135.35,37240600.0,GOOGL
2023-11-20,135.6,136.01,132.98,133.05,27815500.0,GOOGL
2023-11-21,136.32,136.53,135.31,135.64,22635300.0,GOOGL
2023-11-22,137.83,138.76,136.82,136.82,17813900.0,GOOGL
2023-11-24,136.04,137.47,135.34,137.37,12514300.0,GOOGL
2023-11-27,135.76,137.76,135.35,135.38,23436500.0,GOOGL
2023-11-28,136.55,136.6,134.78,135.43,18730000.0,GOOGL
2023-11-29,134.35,137.63,134.2,136.92,23967200.0,GOOGL
2023-11-30,131.9,134.91,130.66,134.41,38988300.0,GOOGL
2023-12-01,131.23,131.48,130.05,131.23,31431200.0,GOOGL
2023-12-04,128.65,129.41,127.29,129.26,36669900.0,GOOGL
2023-12-05,130.37,131.51,127.64,128.34,27384800.0,GOOGL
2023-12-06,129.4,131.21,129.26,130.81,23576200.0,GOOGL
2023-12-07,136.28,137.9,134.06,134.4,56767100.0,GOOGL
2023-12-08,134.35,135.75,133.39,133.56,32233900.0,GOOGL
2023-12-11,132.66,132.71,130.73,131.75,31138000.0,GOOGL
2023-12-12,131.89,132.37,130.64,131.18,29032800.0,GOOGL
2023-12-13,131.94,132.86,130.94,132.75,30104800.0,GOOGL
2023-12-14,131.31,133.08,129.07,132.75,38722400.0,GOOGL
2023-12-15,131.97,132.87,130.56,130.99,50815200.0,GOOGL
2023-12-18,135.15,136.5,131.8,132.0,32258000.0,GOOGL
2023-12-19,136.0,136.82,135.43,136.19,25476800.0,GOOGL
2023-12-20,137.68,141.03,137.41,138.31,49107200.0,GOOGL
2023-12-21,139.75,140.02,138.52,138.83,27488300.0,GOOGL
2023-12-22,140.82,141.31,140.04,140.1,26514600.0,GOOGL
2023-12-26,140.85,142.0,140.52,140.92,16780300.0,GOOGL
2023-12-27,139.7,141.4,139.22,140.92,19628600.0,GOOGL
2023-12-28,139.56,140.47,139.09,140.11,16045700.0,GOOGL
2023-12-29,139.03,139.69,138.12,138.97,18727200.0,GOOGL
2024-01-02,137.51,138.79,135.83,137.89,23711200.0,GOOGL
2024-01-03,138.26,138.97,136.43,136.6,24212100.0,GOOGL
2024-01-04,135.74,138.5,135.7,137.76,27137700.0,GOOGL
2024-01-05,135.08,136.51,134.51,136.1,22506000.0,GOOGL
2024-01-08,138.18,138.35,135.61,135.64,21404000.0,GOOGL
2024-01-09,140.28,140.82,137.49,137.84,24759600.0,GOOGL
2024-01-10,141.6,142.32,140.24,140.33,21320200.0,GOOGL
2024-01-11,141.4,144.53,139.97,142.81,24008700.0,GOOGL
2024-01-12,141.97,142.52,141.15,141.99,18768600.0,GOOGL
2024-01-16,141.81,143.66,140.78,141.32,22670500.0,GOOGL
2024-01-17,140.8,141.17,138.24,140.68,20968600.0,GOOGL
2024-01-18,142.8,143.52,141.31,141.37,25746400.0,GOOGL
2024-01-19,145.68,145.75,143.69,144.05,33300700.0,GOOGL
2024-01-22,145.3,147.68,145.15,146.4,32200400.0,GOOGL
2024-01-23,146.34,146.48,144.81,145.2,21636100.0,GOOGL
2024-01-24,147.99,149.14,147.4,147.83,25233500.0,GOOGL
2024-01-25,151.15,152.32,148.83,149.36,29149100.0,GOOGL
2024-01-26,151.47,151.81,150.29,150.38,26115500.0,GOOGL
2024-01-29,152.78,153.05,150.71,151.34,27784300.0,GOOGL
2024-01-30,150.74,152.89,150.47,152.07,36331800.0,GOOGL
2024-01-31,139.43,143.31,139.2,142.94,71910000.0,GOOGL
2024-02-01,140.49,142.38,140.12,141.44,40466500.0,GOOGL
2024-02-02,141.7,141.94,135.85,138.6,62470600.0,GOOGL
2024-02-05,143.0,144.78,142.1,142.14,38505400.0,GOOGL
2024-02-06,143.41,144.67,142.51,143.96,29128200.0,GOOGL
2024-02-07,144.85,144.93,143.25,144.07,25208900.0,GOOGL
2024-02-08,145.22,145.63,144.41,145.14,22563800.0,GOOGL
2024-02-09,148.29,148.73,145.48,145.98,26829500.0,GOOGL
2024-02-12,146.83,148.63,146.67,147.71,21564100.0,GOOGL
2024-02-13,144.45,145.97,143.01,144.23,27837700.0,GOOGL
2024-02-14,145.25,145.82,143.4,145.38,22704200.0,GOOGL
2024-02-15,142.09,142.84,139.79,142.46,37590700.0,GOOGL
2024-02-16,139.85,142.51,139.47,142.31,31451100.0,GOOGL
2024-02-20,140.45,141.4,138.83,139.0,25144700.0,GOOGL
2024-02-21,141.87,142.01,140.01,140.78,23315700.0,GOOGL
2024-02-22,143.4,144.31,142.12,144.24,27191900.0,GOOGL
2024-02-23,143.28,143.99,142.75,142.99,19493800.0,GOOGL
2024-02-26,136.92,141.76,136.74,141.46,53641800.0,GOOGL
2024-02-27,138.22,138.59,136.44,137.36,33099200.0,GOOGL
2024-02-28,135.73,137.35,134.77,137.24,37328600.0,GOOGL
2024-02-29,137.8,138.2,135.75,136.63,42133000.0,GOOGL
2024-03-01,136.49,138.21,136.27,137.77,31119500.0,GOOGL
2024-03-04,132.72,135.01,131.28,135.01,55999400.0,GOOGL
2024-03-05,132.04,132.61,130.05,131.25,40194800.0,GOOGL
2024-03-06,130.77,132.94,130.23,132.49,35318600.0,GOOGL
2024-03-07,133.74,134.3,130.98,132.16,37738200.0,GOOGL
2024-03-08,134.77,137.43,133.36,133.57,39343100.0,GOOGL
2024-03-11,137.01,138.44,135.48,135.48,32437800.0,GOOGL
2024-03-12,137.84,138.72,136.38,136.38,27563400.0,GOOGL
2024-03-13,139.12,140.42,138.33,138.34,23347200.0,GOOGL
2024-03-14,142.42,142.91,139.79,140.52,42753400.0,GOOGL
2024-03-15,140.51,142.5,139.36,141.82,49460600.0,GOOGL
2024-03-18,146.98,151.43,146.47,147.9,69273700.0,GOOGL
2024-03-19,146.33,148.08,145.38,147.46,24070400.0,GOOGL
2024-03-20,148.03,148.15,146.04,147.3,21311500.0,GOOGL
2024-03-21,146.9,149.65,146.2,148.76,24755600.0,GOOGL
2024-03-22,150.05,150.86,148.27,148.41,29175700.0,GOOGL
2024-03-25,149.36,149.66,147.12,149.23,19229300.0,GOOGL
2024-03-26,149.95,151.54,149.27,149.51,22149100.0,GOOGL
2024-03-27,150.15,150.92,148.19,150.46,22879200.0,GOOGL
2024-03-28,150.21,150.71,149.46,150.13,24485400.0,GOOGL
2024-04-01,154.75,155.0,149.89,149.97,31730800.0,GOOGL
2024-04-02,153.82,153.96,151.43,152.77,24586000.0,GOOGL
2024-04-03,154.18,154.34,152.0,152.87,24705000.0,GOOGL
2024-04-04,149.81,154.03,149.73,152.77,34724700.0,GOOGL
2024-04-05,151.77,152.69,148.89,149.32,23449300.0,GOOGL
2024-04-08,154.11,154.53,151.88,152.05,20702000.0,GOOGL
2024-04-09,155.85,157.81,154.45,155.35,31113000.0,GOOGL
2024-04-10,155.4,155.86,153.94,155.47,22838600.0,GOOGL
2024-04-11,158.65,158.92,155.72,156.16,27166400.0,GOOGL
2024-04-12,156.98,159.46,156.39,157.21,25329200.0,GOOGL
2024-04-15,154.12,158.48,153.85,158.1,27136500.0,GOOGL
2024-04-16,153.67,154.91,152.7,153.46,20779500.0,GOOGL
2024-04-17,154.73,156.33,153.84,154.88,21763100.0,GOOGL
2024-04-18,155.27,156.19,153.88,154.6,19883000.0,GOOGL
2024-04-19,153.36,155.62,151.58,155.46,32239100.0,GOOGL
2024-04-22,155.54,156.89,153.33,153.58,26446200.0,GOOGL
2024-04-23,157.51,158.21,155.54,156.21,21151600.0,GOOGL
2024-04-24,158.37,158.81,156.42,156.74,22779100.0,GOOGL
2024-04-25,155.26,155.75,150.15,150.61,57109700.0,GOOGL
2024-04-26,171.13,173.88,168.84,173.54,64665300.0,GOOGL
2024-04-29,165.36,168.74,164.42,168.26,45610000.0,GOOGL
2024-04-30,162.01,167.3,161.83,164.82,33562900.0,GOOGL
2024-05-01,163.08,166.32,162.31,163.52,33493200.0,GOOGL
2024-05-02,165.83,165.94,163.11,164.01,24294500.0,GOOGL
2024-05-03,166.44,167.16,162.27,166.76,34662400.0,GOOGL
2024-05-06,167.3,167.34,165.24,166.66,21871300.0,GOOGL
2024-05-07,170.44,170.94,167.59,167.7,28039700.0,GOOGL
2024-05-08,168.57,169.34,167.94,168.2,19569100.0,GOOGL
2024-05-09,169.15,169.88,167.38,168.58,15346700.0,GOOGL
2024-05-10,167.85,169.04,165.4,167.23,29799900.0,GOOGL
2024-05-13,168.34,168.47,163.22,163.48,31327600.0,GOOGL
2024-05-14,169.53,170.44,168.0,168.96,25127100.0,GOOGL
2024-05-15,171.69,171.83,169.7,169.82,26948400.0,GOOGL
2024-05-16,173.35,174.29,171.87,172.47,27867900.0,GOOGL
2024-05-17,175.22,175.43,172.86,173.35,24479300.0,GOOGL
2024-05-20,176.08,177.92,175.24,175.35,22554400.0,GOOGL
2024-05-21,177.0,177.3,174.97,176.06,16989400.0,GOOGL
2024-05-22,175.54,176.31,174.38,175.8,17880000.0,GOOGL
2024-05-23,172.72,177.4,172.13,176.23,21024900.0,GOOGL
2024-05-24,174.16,174.93,172.82,174.15,16572500.0,GOOGL
2024-05-28,175.56,176.43,173.54,173.62,20572200.0,GOOGL
2024-05-29,175.06,176.0,173.89,174.6,23388700.0,GOOGL
2024-05-30,171.29,174.39,170.97,174.37,22958700.0,GOOGL
2024-05-31,171.68,172.24,168.63,171.04,37638900.0,GOOGL
2024-06-03,172.35,173.7,170.35,171.72,27459100.0,GOOGL
2024-06-04,172.96,173.02,171.07,172.46,26879600.0,GOOGL
2024-06-05,174.58,175.81,173.1,174.37,22068500.0,GOOGL
2024-06-06,175.89,176.31,174.91,175.06,23251000.0,GOOGL
2024-06-07,173.63,177.02,173.47,176.21,19661400.0,GOOGL
2024-06-10,174.38,176.42,172.14,174.34,23779200.0,GOOGL
2024-06-11,175.98,176.2,173.14,175.58,21540600.0,GOOGL
2024-06-12,177.15,179.76,175.47,177.61,27864700.0,GOOGL
2024-06-13,174.53,176.1,174.25,175.47,20913300.0,GOOGL
2024-06-14,176.15,176.42,173.52,173.59,18063600.0,GOOGL
2024-06-17,176.6,177.72,174.18,174.83,19618500.0,GOOGL
2024-06-18,174.46,176.75,173.47,176.5,21869900.0,GOOGL
2024-06-20,175.66,176.65,174.36,174.74,20160100.0,GOOGL
2024-06-21,178.98,180.2,175.97,176.36,58582700.0,GOOGL
2024-06-24,178.57,180.24,178.02,179.51,18298000.0,GOOGL
2024-06-25,183.36,183.62,178.77,178.97,23235600.0,GOOGL
2024-06-26,183.22,183.84,181.82,181.97,19839000.0,GOOGL
2024-06-27,184.74,185.38,183.35,183.51,18848900.0,GOOGL
2024-06-28,181.49,184.46,181.3,183.65,29156600.0,GOOGL
2024-07-01,182.33,183.22,180.64,182.37,16006100.0,GOOGL
2024-07-02,184.57,184.9,180.9,181.39,17372500.0,GOOGL
2024-07-03,185.15,185.42,183.33,184.18,10242100.0,GOOGL
2024-07-05,189.91,190.17,185.13,185.19,20967500.0,GOOGL
2024-07-08,188.35,189.48,187.1,189.21,21035900.0,GOOGL
2024-07-09,188.3,190.67,188.04,189.62,15121400.0,GOOGL
2024-07-10,190.49,191.06,188.35,188.47,15952500.0,GOOGL
2024-07-11,184.9,190.17,184.41,189.16,25625800.0,GOOGL
2024-07-12,184.4,186.43,183.82,184.41,22898400.0,GOOGL
2024-07-15,185.86,187.56,184.25,184.25,16474000.0,GOOGL
2024-07-16,183.25,188.0,182.71,186.68,18290700.0,GOOGL
2024-07-17,180.37,182.89,179.25,182.31,20734100.0,GOOGL
2024-07-18,177.05,181.84,175.83,181.27,25315700.0,GOOGL
2024-07-19,177.02,179.64,176.49,178.23,18881900.0,GOOGL
2024-07-22,181.01,182.04,179.58,179.94,24100300.0,GOOGL
2024-07-23,181.13,182.95,180.88,181.39,36352700.0,GOOGL
2024-07-24,172.01,175.55,171.2,172.97,49585200.0,GOOGL
2024-07-25,166.68,172.79,166.59,171.9,44852000.0,GOOGL
2024-07-26,166.4,167.48,163.47,166.55,41336900.0,GOOGL
2024-07-29,168.92,169.81,167.38,168.22,20293800.0,GOOGL
2024-07-30,169.67,170.61,167.83,169.62,18959700.0,GOOGL
2024-07-31,170.92,173.62,169.4,172.61,25729100.0,GOOGL
2024-08-01,170.14,173.42,168.27,169.63,24531400.0,GOOGL
2024-08-02,166.06,167.9,164.07,165.84,29130100.0,GOOGL
2024-08-05,158.67,163.84,154.37,154.94,53630700.0,GOOGL
2024-08-06,157.72,159.99,155.84,158.75,49004600.0,GOOGL
2024-08-07,158.37,162.39,157.9,160.67,25138600.0,GOOGL
2024-08-08,161.44,163.1,159.63,159.93,25578800.0,GOOGL
2024-08-09,163.08,163.2,158.48,159.43,28602300.0,GOOGL
2024-08-12,161.7,164.3,161.25,163.76,15895300.0,GOOGL
2024-08-13,163.57,164.13,162.38,162.82,18551700.0,GOOGL
2024-08-14,159.79,162.63,157.14,161.81,40591100.0,GOOGL
2024-08-15,160.72,161.06,159.03,159.92,31524300.0,GOOGL
2024-08-16,162.37,164.46,160.55,160.89,24208600.0,GOOGL
2024-08-19,166.07,166.09,163.67,164.68,22416200.0,GOOGL
2024-08-20,166.58,168.03,166.22,166.3,18341500.0,GOOGL
2024-08-21,165.25,166.25,164.07,164.55,22902000.0,GOOGL
2024-08-22,163.21,166.98,162.72,166.66,22493300.0,GOOGL
2024-08-23,165.02,165.58,163.24,164.12,13955700.0,GOOGL
2024-08-26,165.56,166.94,163.87,165.78,14190400.0,GOOGL
2024-08-27,164.08,165.84,163.87,165.24,11821900.0,GOOGL
2024-08-28,162.26,165.0,160.95,164.44,16407400.0,GOOGL
2024-08-29,161.2,165.37,159.67,163.72,19699800.0,GOOGL
2024-08-30,162.79,163.07,161.11,162.03,22123800.0,GOOGL
2024-09-03,156.79,161.26,155.91,161.14,38945300.0,GOOGL
2024-09-04,155.88,158.43,155.4,156.09,19353800.0,GOOGL
2024-09-05,156.67,158.87,155.42,155.73,18688700.0,GOOGL
2024-09-06,150.37,157.26,150.01,156.73,37912100.0,GOOGL
2024-09-09,148.37,153.05,146.88,152.16,39260500.0,GOOGL
2024-09-10,148.32,150.92,148.0,150.1,31118800.0,GOOGL
2024-09-11,150.81,151.15,147.18,149.58,29607700.0,GOOGL
2024-09-12,154.34,154.46,152.3,153.45,29695000.0,GOOGL
2024-09-13,157.1,158.02,154.85,155.07,29591200.0,GOOGL
2024-09-16,157.7,157.89,156.24,156.95,18379800.0,GOOGL
2024-09-17,158.95,160.18,158.02,158.66,20715600.0,GOOGL
2024-09-18,159.44,160.13,158.24,159.49,23677300.0,GOOGL
2024-09-19,161.77,163.41,160.97,163.33,26587700.0,GOOGL
2024-09-20,163.21,163.35,161.69,163.12,40896400.0,GOOGL
2024-09-23,161.48,165.11,161.3,163.97,24150900.0,GOOGL
2024-09-24,161.92,162.85,160.32,162.66,23332100.0,GOOGL
2024-09-25,161.12,162.44,160.93,161.1,18869200.0,GOOGL
2024-09-26,162.36,163.7,161.91,163.26,20319300.0,GOOGL
2024-09-27,163.57,165.32,162.26,162.44,21101300.0,GOOGL
2024-09-30,165.47,165.77,162.89,162.95,20413900.0,GOOGL
2024-10-01,166.61,168.77,164.2,167.31,28338100.0,GOOGL
2024-10-02,165.48,167.14,164.35,166.04,17760200.0,GOOGL
2024-10-03,165.48,166.26,163.54,164.03,15073100.0,GOOGL
2024-10-04,166.68,167.84,165.1,167.67,19047400.0,GOOGL
2024-10-07,162.61,168.09,162.38,167.34,22463100.0,GOOGL
2024-10-08,164.0,164.35,162.5,163.56,23072700.0,GOOGL
2024-10-09,161.49,164.46,159.37,163.08,31181800.0,GOOGL
2024-10-10,161.71,162.7,160.03,160.5,14144100.0,GOOGL
2024-10-11,162.87,163.52,160.87,161.76,15344300.0,GOOGL
2024-10-14,164.58,165.85,163.03,163.26,19016100.0,GOOGL
2024-10-15,165.08,167.3,164.25,165.41,20247200.0,GOOGL
2024-10-16,164.78,165.42,163.36,164.15,16406000.0,GOOGL
2024-10-17,162.56,165.99,162.39,165.35,21453400.0,GOOGL
2024-10-18,163.05,164.33,162.71,162.82,19757700.0,GOOGL
2024-10-21,163.69,164.12,162.25,162.58,20946500.0,GOOGL
2024-10-22,164.76,165.39,162.61,162.61,16568100.0,GOOGL
2024-10-23,162.41,165.44,161.56,164.38,18280500.0,GOOGL
2024-10-24,162.35,162.96,160.64,162.46,22412500.0,GOOGL
2024-10-25,164.89,165.21,163.05,163.29,19828900.0,GOOGL
2024-10-28,166.34,168.36,163.57,168.36,32138600.0,GOOGL
2024-10-29,169.29,169.99,166.71,167.35,42169000.0,GOOGL
2024-10-30,174.06,181.6,173.66,180.27,68890800.0,GOOGL
2024-10-31,170.72,176.41,170.61,172.73,44769000.0,GOOGL
2024-11-01,170.9,171.92,168.49,169.68,31796500.0,GOOGL
2024-11-04,168.85,170.34,167.62,169.54,21492700.0,GOOGL
2024-11-05,169.35,170.14,168.45,169.04,18242100.0,GOOGL
2024-11-06,176.11,176.53,173.1,173.4,33695500.0,GOOGL
2024-11-07,180.34,180.66,176.78,177.0,25352900.0,GOOGL
2024-11-08,177.94,180.49,177.67,180.24,22006200.0,GOOGL
2024-11-11,179.94,180.14,178.06,178.17,17450400.0,GOOGL
2024-11-12,181.2,182.07,178.98,179.41,25134900.0,GOOGL
2024-11-13,178.47,180.54,178.13,180.05,23184000.0,GOOGL
2024-11-14,175.18,178.41,173.92,177.87,31007500.0,GOOGL
2024-11-15,172.09,173.74,170.83,173.33,32504600.0,GOOGL
2024-11-18,174.9,175.04,172.5,173.02,20206600.0,GOOGL
2024-11-19,177.71,178.46,173.16,173.32,23434900.0,GOOGL
2024-11-20,175.58,177.27,173.38,176.93,18997100.0,GOOGL
2024-11-21,167.25,173.73,163.32,173.5,59734400.0,GOOGL
2024-11-22,164.38,166.08,163.52,165.47,38604600.0,GOOGL
2024-11-25,167.27,168.24,165.23,165.71,33135300.0,GOOGL
2024-11-26,168.73,169.43,167.2,167.25,20486700.0,GOOGL
2024-11-27,168.84,169.09,167.63,168.61,19266500.0,GOOGL
2024-11-29,168.56,169.04,166.78,168.11,14257200.0,GOOGL
2024-12-02,171.1,171.69,168.18,168.38,23789100.0,GOOGL
2024-12-03,170.95,172.28,170.46,171.1,22248700.0,GOOGL
2024-12-04,173.97,174.51,170.67,170.76,31615100.0,GOOGL
2024-12-05,172.24,175.66,171.93,174.96,21356200.0,GOOGL
2024-12-06,174.31,174.68,171.47,171.64,21462400.0,GOOGL
2024-12-09,175.17,176.06,173.45,173.76,25389600.0,GOOGL
2024-12-10,184.96,186.15,180.84,182.64,54813000.0,GOOGL
2024-12-11,195.18,195.38,184.64,185.1,67894100.0,GOOGL
2024-12-12,191.74,194.96,191.49,194.78,34817500.0,GOOGL
2024-12-13,189.6,192.51,189.42,190.79,25143500.0,GOOGL
2024-12-16,196.43,198.77,192.4,192.65,44934900.0,GOOGL
2024-12-17,195.2,201.19,194.76,197.02,43504000.0,GOOGL
2024-12-18,188.18,196.77,187.52,195.0,34166100.0,GOOGL
2024-12-19,188.29,192.81,188.16,191.41,32265200.0,GOOGL
2024-12-20,191.19,192.67,185.01,185.57,63462900.0,GOOGL
2024-12-23,194.41,194.88,189.93,192.4,25675000.0,GOOGL
2024-12-24,195.88,195.88,193.56,194.62,10403300.0,GOOGL
2024-12-26,195.38,196.52,194.16,194.93,12046600.0,GOOGL
2024-12-27,192.54,195.1,190.43,194.73,18891400.0,GOOGL
2024-12-30,191.02,192.33,188.9,189.58,14264700.0,GOOGL
2024-12-31,189.08,191.74,188.29,190.86,17466900.0,GOOGL
2020-01-02,94.9,94.9,93.21,93.75,80580000.0,AMZN
2020-01-03,93.75,94.31,93.22,93.22,75288000.0,AMZN
2020-01-06,95.14,95.18,93.0,93.0,81236000.0,AMZN
2020-01-07,95.34,95.69,94.6,95.22,80898000.0,AMZN
2020-01-08,94.6,95.55,94.32,94.9,70160000.0,AMZN
2020-01-09,95.05,95.89,94.79,95.49,63346000.0,AMZN
2020-01-10,94.16,95.35,94.0,95.27,57074000.0,AMZN
2020-01-13,94.57,94.9,94.04,94.57,55616000.0,AMZN
2020-01-14,93.47,94.36,92.93,94.29,68818000.0,AMZN
2020-01-15,93.1,93.94,92.75,93.61,57932000.0,AMZN
2020-01-16,93.9,94.28,93.3,94.15,53190000.0,AMZN
2020-01-17,93.24,94.33,92.86,94.29,79946000.0,AMZN
2020-01-21,94.6,94.71,93.0,93.25,74156000.0,AMZN
2020-01-22,94.37,95.12,94.17,94.8,64326000.0,AMZN
2020-01-23,94.23,94.5,93.64,94.26,49692000.0,AMZN
2020-01-24,93.08,94.75,92.37,94.57,75324000.0,AMZN
2020-01-27,91.42,92.05,90.77,91.0,70570000.0,AMZN
2020-01-28,92.66,92.91,91.5,92.03,56160000.0,AMZN
2020-01-29,92.9,93.74,92.75,93.2,41760000.0,AMZN
2020-01-30,93.53,93.64,92.53,92.9,126548000.0,AMZN
2020-01-31,100.44,102.79,100.11,102.57,311346000.0,AMZN
2020-02-03,100.21,102.43,100.01,100.53,117834000.0,AMZN
2020-02-04,102.48,102.99,100.77,101.49,105786000.0,AMZN
2020-02-05,101.99,103.55,101.6,103.55,87524000.0,AMZN
2020-02-06,102.51,102.82,101.24,102.05,63660000.0,AMZN
2020-02-07,103.96,104.93,101.9,102.1,101906000.0,AMZN
2020-02-10,106.7,106.78,104.25,104.25,101124000.0,AMZN
2020-02-11,107.54,109.3,106.8,107.54,114920000.0,AMZN
2020-02-12,108.0,109.01,107.76,108.16,66686000.0,AMZN
